id;screen_name;created_at;fav;rt;text;media1;media2;media3;media4;compound;neg;neu;pos
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638876415343960064"", ""1638876415343960064"")";petrogustavo;23/03/2023;12247;5428;"Estamos listos a los acuerdos con Alemania para producir hidrógeno verde en Colombia 

Ecopetrol debe convertirse en la gran productora de hidrógeno verde de América Latina https://t.co/DtAxHvp7dc";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638701241139187713"", ""1638701241139187713"")";petrogustavo;23/03/2023;8188;3530;Con este acto en Barrancabermeja, terminamos de indemnizar a casi 9.000 víctimas de la violencia paramilitar con 23.000 millones de pesos provenientes de sus bienes entregados a través de la ley de Justicia y Paz. Iniciaremos la fase de terminación de la ley 975. https://t.co/X6Rcc45xzF;"=HYPERLINK(""http://pbs.twimg.com/media/Fr3WFdzWwAAJ10F.jpg"", ""http://pbs.twimg.com/media/Fr3WFdzWwAAJ10F.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/Fr3WFvSWYAMRrRM.jpg"", ""http://pbs.twimg.com/media/Fr3WFvSWYAMRrRM.jpg"")";"=HYPERLINK(""http://pbs.twimg.com/media/Fr3WF8YXsAAf5xD.jpg"", ""http://pbs.twimg.com/media/Fr3WF8YXsAAf5xD.jpg"")";;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638673839243640835"", ""1638673839243640835"")";petrogustavo;22/03/2023;13485;5356;Tratando de producir fentanilo, lo peor de lo peor, esta banda del cartel de Sinaloa es capturada en Colombia en operación conjunta con Grecia y Guatemala. https://t.co/9iK4mRfLpT;"=HYPERLINK(""http://pbs.twimg.com/media/Fr29KwLX0AEoN_K.jpg"", ""http://pbs.twimg.com/media/Fr29KwLX0AEoN_K.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638658749626810375"", ""1638658749626810375"")";petrogustavo;22/03/2023;7511;2970;"Se ha entregado al Congreso de la República para su discusión el proyecto de ley de reforma pensional.

Garantizar el derecho a pensionarse y tener una vejez digna es su objetivo principal https://t.co/byhX1tYz11";"=HYPERLINK(""http://pbs.twimg.com/media/Fr2vbodXgAIh6ic.jpg"", ""http://pbs.twimg.com/media/Fr2vbodXgAIh6ic.jpg"")";;;;34;0;926;74
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638369791642591233"", ""1638369791642591233"")";petrogustavo;22/03/2023;4806;1754;Con la dirigencia de las comunidades indígenas en el Palacio de Nariño https://t.co/mfawE9y0p2;"=HYPERLINK(""http://pbs.twimg.com/media/Fryoo1RXoAASeUJ.jpg"", ""http://pbs.twimg.com/media/Fryoo1RXoAASeUJ.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638317169673904129"", ""1638317169673904129"")";petrogustavo;21/03/2023;4866;2215;"Esta es la reunión con los alcaldes del nordeste y norte de Antioquia y su gobernador. Se abren las mesas de trabajo para el desarrollo del distrito agrominero.

Hacer al pequeño minero dueño de máquinas, tecnología en una mineria cero mercurio https://t.co/7BcxU1E6MU";"=HYPERLINK(""http://pbs.twimg.com/media/Frx4x7NXoAMc-MF.jpg"", ""http://pbs.twimg.com/media/Frx4x7NXoAMc-MF.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638287268434542595"", ""1638287268434542595"")";petrogustavo;21/03/2023;4171;1890;Del 24 al 26 se realizará la gran Asamble Nacional Popular y Comunal  de Colombia en Bogotá. La organización y la movilización popular son básicas para avanzar en la democracia, la Paz y la Justicia Social. https://t.co/flbe1amV9m;;;;;6808;0;851;149
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1638222048890703882"", ""1638222048890703882"")";petrogustavo;21/03/2023;8188;2947;Reunimos todo el sector público de la educación superior para desatar el gran salto educativo en Colombia https://t.co/8llHWfaIng;"=HYPERLINK(""http://pbs.twimg.com/media/FrwiRFqXwAITE6P.jpg"", ""http://pbs.twimg.com/media/FrwiRFqXwAITE6P.jpg"")";;;;5423;0;829;171
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637970574482845703"", ""1637970574482845703"")";petrogustavo;21/03/2023;5276;2199;"La estrategia no es solo militar o policial. El Estado no se asienta en un territorio solo con fusiles.

La estrategia es político/militar.

Es con democracia y Justicia social como se garantiza la alianza Estado/Pueblo. Esta es la verdadera base de la Paz. https://t.co/idDnHmpqDT";;;;;-5267;99;901;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637969644827947017"", ""1637969644827947017"")";petrogustavo;21/03/2023;12172;4685;Esta noticia tiene una importancia fundamental. Si los narcos no compran cosechas de coca es porque algo está pasando en el consumo en los EEUU, y porque mejora la politica de interdicción en Colombia. https://t.co/LOZ6pR1bK6;;;;;-296;62;937;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637948444928090120"", ""1637948444928090120"")";petrogustavo;20/03/2023;7285;3210;Interdicción sobre casi una tonelada de cocaína cerca a Tumaco https://t.co/FkoTfXN1eB;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637883542930595852"", ""1637883542930595852"")";petrogustavo;20/03/2023;4600;1579;En el consejo de seguridad en Caucasia, Antioquia. https://t.co/PftidvlBA0;"=HYPERLINK(""http://pbs.twimg.com/media/FrruZiZX0AIA--Y.jpg"", ""http://pbs.twimg.com/media/FrruZiZX0AIA--Y.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637816304664035328"", ""1637816304664035328"")";petrogustavo;20/03/2023;8777;4121;Tenemos el cuarto hidrogeno verde más barato de todo el mundo. Ecopetrol debe priorizar en su plan de inversiones, en alianza con empresas de vanguardia en el sector, la producción y exportación de hidrogeno verde. https://t.co/28MV6S0jUZ;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637814401062281222"", ""1637814401062281222"")";petrogustavo;20/03/2023;8010;3235;"La informalidad, que es la mitad de la economía colombiana, no es producto del salario de los trabajadores formales.

Es el producto de la ausencia de la reforma agraria en la historia  y del raquitismo industrial.

La informalidad disminuye si se empodera la economía popular. https://t.co/6pq123gnkJ";;;;;1531;46;896;58
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637800724586176512"", ""1637800724586176512"")";petrogustavo;20/03/2023;3043;1387;"Este es un buen análisis de la situación del bajo Cauca y la política del gobierno nacional en la zona.

https://t.co/FifmG10lES";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637592461471088641"", ""1637592461471088641"")";petrogustavo;19/03/2023;17862;5579;"El ataque con fusil a la fuerza disponible de la policía por parte del clan del golfo rompe el cese al fuego.

A partir de este momento no hay cese al fuego con el clan del golfo. La fuerza pública debe actuar de inmediato contra las estructuras de la organización mafiosa.";;;;;-296;44;956;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637586624916619266"", ""1637586624916619266"")";petrogustavo;19/03/2023;28521;7688;He ordenado a la Fuerza Pública reactivar todas las operaciones militares contra el Clan del Golfo. Se suspende el cese bilateral con este grupo al margen de la ley. No permitiremos que sigan sembrando zozobra y terror en las comunidades.;;;;;-6808;135;865;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637572391608958978"", ""1637572391608958978"")";petrogustavo;19/03/2023;10979;3083;Con tristeza lamento informar que no hubo sobrevivientes en el accidente aéreo en Quibdó. Acompaño a las familias del CT. Héctor Jerez, TE. Julieth García, SS. Johan Orozco y SS. Ruben Leguizamon en este doloroso momento. No los dejaremos solos.;;;;;-5267;109;891;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637550343155326979"", ""1637550343155326979"")";petrogustavo;19/03/2023;7365;2370;Hace pocos minutos se precipitó un helicóptero del Ejército en Quibdó que cumplía labores de abastecimiento. He dado la orden a las autoridades desplazarse inmediatamente a la zona para atender la emergencia e investigar las causas de lo sucedido.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637456080224632834"", ""1637456080224632834"")";petrogustavo;19/03/2023;6009;1529;Un saludo fraterno y de total apoyo al pueblo de Ecuador en este difícil momento.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637162375785725952"", ""1637162375785725952"")";petrogustavo;18/03/2023;4164;2011;La economía colombiana se expandió en enero por encima de las expectativas https://t.co/t6uhZuu103;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637138739041378305"", ""1637138739041378305"")";petrogustavo;18/03/2023;2194;858;La informalidad se supera no bajando los salarios de los trabajadores formales sino empoderando la economía popular, asociandola, brindandole saberes, otorgando credito abundante y barato.;;;;;1531;81;815;104
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637138736453414913"", ""1637138736453414913"")";petrogustavo;18/03/2023;2240;883;La estabilidad laboral y un crecimiento de los salarios relativos traerá más productividad, más riqueza y empresas y ganancias más grandes.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637138732900917250"", ""1637138732900917250"")";petrogustavo;18/03/2023;1365;470;El modelo laboral para Colombia se parece al que narra Dickens sobre la inglaterra de 1840. Es el capitalismo del siglo XIX combinado con un feudalismo en la tenencia de la tierra;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637138730413588483"", ""1637138730413588483"")";petrogustavo;18/03/2023;2696;931;"Siempre escuche como argumento que flexibilizar la fuerza de trabajo, es decir restarle estabilidad al empleo, reducir su salario relativo, traería más empleo. Eso jamás fue cierto.

Lo que hicieron fue sobrexplotar la fuerza de trabajo y estancar la productividad";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637138728366796800"", ""1637138728366796800"")";petrogustavo;18/03/2023;5126;2190;Deberían reconocer que a pesar de las reformas laborales, que comienzan con la ley 50 en los 90s, y que en general redujeron el salario relativo, no trajeron el fin de la informalidad, esta sigue como la mayor generadora de puestos de trabajo. https://t.co/vYyB2j2L3W;;;;;-296;51;949;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637123512845365253"", ""1637123512845365253"")";petrogustavo;18/03/2023;3217;986;No me disgusta la idea de un acuerdo quinquenal para elevar salarios reales de acuerdo a la productividad, lo propuse en campaña y concuerdo con Uribe, pero ese artículo debe figurar en la actual reforma laboral y no sustituirla. https://t.co/vYyB2j2L3W;;;;;-5267;112;888;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637122015311065088"", ""1637122015311065088"")";petrogustavo;18/03/2023;1995;845;El sistema pensional completo: la sumatoria de fondos privados y colpensiones solo se equilibra con la transferencia que hace el gobierno por cerca de 12 billones de pesos.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637122010881851392"", ""1637122010881851392"")";petrogustavo;18/03/2023;2190;935;Los recaudos de los fondos privados de pensiones cerca de 23 billones de pesos último año es similar a las salidas en dinero de esos mismos fondos: 23 billones de pesos. Por eso ya no se genera ahorro allí. https://t.co/4oADckwREV;"=HYPERLINK(""http://pbs.twimg.com/media/Frg5xXMXwAUsbGg.jpg"", ""http://pbs.twimg.com/media/Frg5xXMXwAUsbGg.jpg"")";;;;-296;55;945;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637121980909383683"", ""1637121980909383683"")";petrogustavo;18/03/2023;5593;2655;"Aqui se dice una mentira. Según la SIlla afirmé que no hay ahorro en el sistema de pensiones porque los fondos sacaron el dinero fuera del pais. No es cierto.

Hoy el 55% del portafolio de los fondos esta fuera del país, pero el sistema pensional no genera ahorro por otra razón https://t.co/w8jM20BHyR";;;;;-6808;117;883;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637116024960036865"", ""1637116024960036865"")";petrogustavo;18/03/2023;1817;787;La ampliación de la pista aerea de la Tebaida para que el aeropuerto reciba vuelos internacionales y la universidad de excelencia en Manizales para la aplicación de la ciencia en tecnología, son de los principales proyectos para la antigua zona cafetera. https://t.co/GWIeppgAnD;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637113670638485504"", ""1637113670638485504"")";petrogustavo;18/03/2023;2001;706;El SENA Etnico será realidad en  Risaralda. https://t.co/0vwbJ6f2JW;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637105263290339333"", ""1637105263290339333"")";petrogustavo;18/03/2023;9053;4043;"Dicen, con nostalgias esclavistas, que si los salarios crecen aumenta la informalidad

La informalidad es el producto de no haber dejado acceder a la tierra a los campesinos desde hace un siglo

Campesino(a)s sin tierra, sus hijos y sus nietos son hoy los y las informales";;;;;-7003;127;873;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637102112248156162"", ""1637102112248156162"")";petrogustavo;18/03/2023;6862;2508;#ColombiaVaBien https://t.co/8CIObIt6gv;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637100833924956161"", ""1637100833924956161"")";petrogustavo;18/03/2023;1484;623;"En Francia se debate hacia donde se destina la riqueza que el trabajo y su productividad origina. Si hacia más ganancia o hacia más tiempo libre retribuido. Es la gran discusion de Europa

Aquí tenemos que sentar las bases de la riqueza y por tanto del trabajo y la productividad https://t.co/L7qi1A4zRQ";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637097300244717573"", ""1637097300244717573"")";petrogustavo;18/03/2023;15095;4712;#ColombiaVaBien https://t.co/DwFkUfFo19;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637095127721058311"", ""1637095127721058311"")";petrogustavo;18/03/2023;5659;1628;5.000 mujeres saldrán de la cárcel 5 días a la semana para cuidar sus hijos. Recibirán una renta ciudadana del estado para ese fin. Creo que así se construye una mejor sociedad. https://t.co/XfYylxOEB8;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637093132180377606"", ""1637093132180377606"")";petrogustavo;18/03/2023;3861;1719;La rebaja de tasas de interés del Banco Agrario para la producción agropecuaria es fundamental. Debe ser la mayor de toda la banca del país. https://t.co/TpgKBmNl7A;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637092121311162373"", ""1637092121311162373"")";petrogustavo;18/03/2023;4723;2178;Entre la Fuerza Aérea y la Armada se intercepta otras 0,7 toneladas de cocaína, esta vez en el Pacífico. https://t.co/N8JhFGYYwQ;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637089681740296193"", ""1637089681740296193"")";petrogustavo;18/03/2023;1575;734;No hay un solo medio en la producción que no se mueva si no hay trabajo humano. El trabajo humano en realidad por mucha automatización que pretendas, no se puede eliminar. https://t.co/Vrd74PsQWE;;;;;-7783;239;761;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1637082089022521344"", ""1637082089022521344"")";petrogustavo;18/03/2023;3709;1484;"La revitalización de la Selva Amazónica y la recuperación de su area deforestada.

Hoy el Congreso tiene en sus manos en la adición presupuestal la posibilidad de aprobar 600.000 millones para este año con este propósito

https://t.co/nc9M8RZYhz";;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1636947440015163392"", ""1636947440015163392"")";petrogustavo;18/03/2023;6250;2895;Nuevo decomiso de cocaína en el golfo de Urabá: 1,6 toneladas en las operaciones de interdicción. https://t.co/NHTdBWlS1F;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1636928065044348931"", ""1636928065044348931"")";petrogustavo;18/03/2023;1166;496;Titular 13.000 hectáreas de la reserva indígena Chamí, desarrollar la asistencia técnica en turismo, iniciar jovenes en Paz en los barrios populares en Pereira y Dosquebradas.;;;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1636928062351720449"", ""1636928062351720449"")";petrogustavo;18/03/2023;3640;1595;"En Quinchía, Risaralda en "" El gobierno escucha"" acordamos inaugurar el SENA indígena en Pueblo Rico, hacer la sede universitaria en Anserma, Caldas, volver internacional el aeropuerto en La Tebaida, iniciar mejoramiento de vivienda rural y en barrios populares de Pereira. https://t.co/SnX8qpKZSa";"=HYPERLINK(""http://pbs.twimg.com/media/FreJY2OWcAArNvo.jpg"", ""http://pbs.twimg.com/media/FreJY2OWcAArNvo.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1636871943570817025"", ""1636871943570817025"")";petrogustavo;17/03/2023;2001;763;"En Quinchía, Risaralda en ""La presidencia escucha"" https://t.co/hYh4DqBk8Z";"=HYPERLINK(""http://pbs.twimg.com/media/FrdWWVOWAAA___Z.jpg"", ""http://pbs.twimg.com/media/FrdWWVOWAAA___Z.jpg"")";;;;0;0;10;0
"=HYPERLINK(""http://www.twitter.com/merchan9sebas/status/1636824116765290498"", ""1636824116765290498"")";petrogustavo;17/03/2023;1676;658;En la reunión del subcomité de orden público para las garantías electorales. La tebaida, Quindio. https://t.co/Qd2GfeRz6Y;"=HYPERLINK(""http://pbs.twimg.com/media/Frcq2jDWwCMKV4d.jpg"", ""http://pbs.twimg.com/media/Frcq2jDWwCMKV4d.jpg"")";;;;0;0;10;0
